timestamp,site_name,asset_id,sensor_name,value,unit
2024-01-02T22:34:00,MAIN,AHU_2,pressure,17.47,unit
2024-01-02T22:35:00,MAIN,AHU_2,temperature,83.95,unit
2024-01-02T22:36:00,MAIN,AHU_2,temperature,49.75,unit
2024-01-02T22:37:00,MAIN,Chiller_1,vibration,97.0,unit
2024-01-02T22:38:00,PLANT1,Boiler_3,temperature,30.96,unit
2024-01-02T22:39:00,PLANT1,Boiler_3,vibration,66.16,unit
2024-01-02T22:40:00,PLANT1,Boiler_3,vibration,49.94,unit
2024-01-02T22:41:00,PLANT1,Boiler_3,vibration,33.89,unit
2024-01-02T22:42:00,MAIN,AHU_2,temperature,21.57,unit
2024-01-02T22:43:00,MAIN,AHU_2,temperature,61.06,unit
2024-01-02T22:44:00,PLANT1,Boiler_3,vibration,90.78,unit
2024-01-02T22:45:00,MAIN,AHU_2,vibration,12.34,unit
2024-01-02T22:46:00,MAIN,AHU_2,pressure,88.14,unit
2024-01-02T22:47:00,MAIN,Chiller_1,pressure,56.12,unit
2024-01-02T22:48:00,MAIN,AHU_2,pressure,70.22,unit
2024-01-02T22:49:00,MAIN,AHU_2,vibration,63.71,unit
2024-01-02T22:50:00,MAIN,AHU_2,pressure,81.01,unit
2024-01-02T22:51:00,PLANT1,Boiler_3,pressure,46.67,unit
2024-01-02T22:52:00,MAIN,Chiller_1,vibration,65.1,unit
2024-01-02T22:53:00,MAIN,Chiller_1,pressure,60.26,unit
2024-01-02T22:54:00,PLANT1,Boiler_3,pressure,23.18,unit
2024-01-02T22:55:00,PLANT1,Boiler_3,temperature,62.99,unit
2024-01-02T22:56:00,PLANT1,Boiler_3,temperature,21.31,unit
2024-01-02T22:57:00,PLANT1,Boiler_3,pressure,26.46,unit
2024-01-02T22:58:00,MAIN,Chiller_1,temperature,79.31,unit
2024-01-02T22:59:00,MAIN,AHU_2,temperature,75.53,unit
2024-01-02T23:00:00,PLANT1,Boiler_3,pressure,76.17,unit
2024-01-02T23:01:00,MAIN,AHU_2,temperature,88.39,unit
2024-01-02T23:02:00,MAIN,Chiller_1,temperature,38.0,unit
2024-01-02T23:03:00,PLANT1,Boiler_3,pressure,16.81,unit
2024-01-02T23:04:00,PLANT1,Boiler_3,vibration,22.48,unit
2024-01-02T23:05:00,PLANT1,Boiler_3,temperature,39.01,unit
2024-01-02T23:06:00,MAIN,AHU_2,vibration,48.36,unit
2024-01-02T23:07:00,MAIN,AHU_2,vibration,19.36,unit
2024-01-02T23:08:00,MAIN,AHU_2,vibration,56.93,unit
2024-01-02T23:09:00,MAIN,Chiller_1,temperature,46.34,unit
2024-01-02T23:10:00,PLANT1,Boiler_3,pressure,23.49,unit
2024-01-02T23:11:00,MAIN,Chiller_1,pressure,73.73,unit
2024-01-02T23:12:00,PLANT1,Boiler_3,vibration,57.28,unit
2024-01-02T23:13:00,PLANT1,Boiler_3,temperature,86.03,unit
2024-01-02T23:14:00,PLANT1,Boiler_3,pressure,56.4,unit
2024-01-02T23:15:00,PLANT1,Boiler_3,vibration,68.87,unit
2024-01-02T23:16:00,PLANT1,Boiler_3,pressure,50.3,unit
2024-01-02T23:17:00,MAIN,AHU_2,vibration,45.75,unit
2024-01-02T23:18:00,MAIN,AHU_2,vibration,25.19,unit
2024-01-02T23:19:00,PLANT1,Boiler_3,temperature,64.67,unit
2024-01-02T23:20:00,PLANT1,Boiler_3,vibration,30.18,unit
2024-01-02T23:21:00,PLANT1,Boiler_3,temperature,70.03,unit
2024-01-02T23:22:00,MAIN,Chiller_1,temperature,92.79,unit
2024-01-02T23:23:00,MAIN,AHU_2,pressure,17.39,unit
2024-01-02T23:24:00,PLANT1,Boiler_3,pressure,85.2,unit
2024-01-02T23:25:00,PLANT1,Boiler_3,vibration,80.77,unit
2024-01-02T23:26:00,MAIN,Chiller_1,vibration,77.23,unit
2024-01-02T23:27:00,PLANT1,Boiler_3,vibration,23.8,unit
2024-01-02T23:28:00,MAIN,Chiller_1,pressure,98.37,unit
2024-01-02T23:29:00,MAIN,AHU_2,vibration,69.03,unit
2024-01-02T23:30:00,MAIN,Chiller_1,temperature,49.5,unit
2024-01-02T23:31:00,MAIN,Chiller_1,pressure,21.23,unit
2024-01-02T23:32:00,PLANT1,Boiler_3,temperature,69.11,unit
2024-01-02T23:33:00,MAIN,AHU_2,temperature,67.15,unit
2024-01-02T23:34:00,PLANT1,Boiler_3,vibration,82.58,unit
2024-01-02T23:35:00,PLANT1,Boiler_3,pressure,24.93,unit
2024-01-02T23:36:00,PLANT1,Boiler_3,pressure,75.22,unit
2024-01-02T23:37:00,MAIN,Chiller_1,temperature,77.08,unit
2024-01-02T23:38:00,MAIN,AHU_2,pressure,37.92,unit
2024-01-02T23:39:00,MAIN,Chiller_1,pressure,14.44,unit
2024-01-02T23:40:00,PLANT1,Boiler_3,vibration,69.77,unit
2024-01-02T23:41:00,MAIN,Chiller_1,temperature,27.71,unit
2024-01-02T23:42:00,MAIN,AHU_2,temperature,18.96,unit
2024-01-02T23:43:00,PLANT1,Boiler_3,temperature,15.35,unit
2024-01-02T23:44:00,PLANT1,Boiler_3,vibration,27.73,unit
2024-01-02T23:45:00,PLANT1,Boiler_3,temperature,24.63,unit
2024-01-02T23:46:00,PLANT1,Boiler_3,pressure,97.99,unit
2024-01-02T23:47:00,MAIN,Chiller_1,pressure,89.43,unit
2024-01-02T23:48:00,PLANT1,Boiler_3,temperature,22.16,unit
2024-01-02T23:49:00,PLANT1,Boiler_3,temperature,46.01,unit
2024-01-02T23:50:00,PLANT1,Boiler_3,vibration,66.1,unit
2024-01-02T23:51:00,PLANT1,Boiler_3,vibration,87.7,unit
2024-01-02T23:52:00,PLANT1,Boiler_3,temperature,59.97,unit
2024-01-02T23:53:00,MAIN,AHU_2,temperature,65.04,unit
2024-01-02T23:54:00,PLANT1,Boiler_3,pressure,92.62,unit
2024-01-02T23:55:00,PLANT1,Boiler_3,pressure,11.71,unit
2024-01-02T23:56:00,MAIN,AHU_2,temperature,84.59,unit
2024-01-02T23:57:00,MAIN,AHU_2,temperature,72.64,unit
2024-01-02T23:58:00,PLANT1,Boiler_3,temperature,74.37,unit
2024-01-02T23:59:00,PLANT1,Boiler_3,vibration,86.93,unit
2024-01-03T00:00:00,PLANT1,Boiler_3,vibration,29.09,unit
2024-01-03T00:01:00,PLANT1,Boiler_3,pressure,16.87,unit
2024-01-03T00:02:00,PLANT1,Boiler_3,vibration,69.07,unit
2024-01-03T00:03:00,PLANT1,Boiler_3,vibration,10.87,unit
2024-01-03T00:04:00,PLANT1,Boiler_3,vibration,23.87,unit
2024-01-03T00:05:00,MAIN,AHU_2,pressure,22.66,unit
2024-01-03T00:06:00,PLANT1,Boiler_3,pressure,23.65,unit
2024-01-03T00:07:00,PLANT1,Boiler_3,vibration,61.06,unit
2024-01-03T00:08:00,MAIN,AHU_2,pressure,96.34,unit
2024-01-03T00:09:00,PLANT1,Boiler_3,vibration,52.9,unit
2024-01-03T00:10:00,PLANT1,Boiler_3,vibration,68.83,unit
2024-01-03T00:11:00,MAIN,Chiller_1,pressure,61.7,unit
2024-01-03T00:12:00,PLANT1,Boiler_3,temperature,28.24,unit
2024-01-03T00:13:00,PLANT1,Boiler_3,vibration,94.36,unit
2024-01-03T00:14:00,PLANT1,Boiler_3,temperature,55.39,unit
2024-01-03T00:15:00,MAIN,AHU_2,pressure,84.31,unit
2024-01-03T00:16:00,MAIN,AHU_2,pressure,40.15,unit
2024-01-03T00:17:00,PLANT1,Boiler_3,pressure,68.38,unit
2024-01-03T00:18:00,PLANT1,Boiler_3,pressure,94.25,unit
2024-01-03T00:19:00,MAIN,Chiller_1,temperature,12.79,unit
2024-01-03T00:20:00,PLANT1,Boiler_3,temperature,58.45,unit
2024-01-03T00:21:00,PLANT1,Boiler_3,temperature,18.07,unit
2024-01-03T00:22:00,PLANT1,Boiler_3,vibration,38.75,unit
2024-01-03T00:23:00,MAIN,AHU_2,temperature,72.83,unit
2024-01-03T00:24:00,PLANT1,Boiler_3,pressure,14.54,unit
2024-01-03T00:25:00,PLANT1,Boiler_3,temperature,29.97,unit
2024-01-03T00:26:00,PLANT1,Boiler_3,temperature,69.48,unit
2024-01-03T00:27:00,PLANT1,Boiler_3,temperature,43.45,unit
2024-01-03T00:28:00,MAIN,AHU_2,vibration,37.33,unit
2024-01-03T00:29:00,PLANT1,Boiler_3,pressure,71.27,unit
2024-01-03T00:30:00,PLANT1,Boiler_3,vibration,96.64,unit
2024-01-03T00:31:00,PLANT1,Boiler_3,temperature,73.89,unit
2024-01-03T00:32:00,PLANT1,Boiler_3,vibration,19.96,unit
2024-01-03T00:33:00,MAIN,AHU_2,vibration,83.26,unit
2024-01-03T00:34:00,MAIN,Chiller_1,temperature,78.28,unit
2024-01-03T00:35:00,PLANT1,Boiler_3,temperature,55.75,unit
2024-01-03T00:36:00,MAIN,AHU_2,temperature,12.18,unit
2024-01-03T00:37:00,PLANT1,Boiler_3,temperature,34.05,unit
2024-01-03T00:38:00,MAIN,AHU_2,vibration,69.15,unit
2024-01-03T00:39:00,PLANT1,Boiler_3,vibration,87.6,unit
2024-01-03T00:40:00,MAIN,Chiller_1,temperature,12.49,unit
2024-01-03T00:41:00,MAIN,Chiller_1,pressure,53.69,unit
2024-01-03T00:42:00,PLANT1,Boiler_3,temperature,11.1,unit
2024-01-03T00:43:00,MAIN,AHU_2,pressure,93.46,unit
2024-01-03T00:44:00,MAIN,Chiller_1,vibration,85.6,unit
2024-01-03T00:45:00,MAIN,Chiller_1,vibration,11.69,unit
2024-01-03T00:46:00,PLANT1,Boiler_3,temperature,60.57,unit
2024-01-03T00:47:00,PLANT1,Boiler_3,pressure,73.81,unit
2024-01-03T00:48:00,MAIN,Chiller_1,vibration,55.72,unit
2024-01-03T00:49:00,PLANT1,Boiler_3,vibration,42.77,unit
2024-01-03T00:50:00,MAIN,Chiller_1,temperature,69.0,unit
2024-01-03T00:51:00,PLANT1,Boiler_3,pressure,85.03,unit
2024-01-03T00:52:00,PLANT1,Boiler_3,temperature,75.72,unit
2024-01-03T00:53:00,MAIN,Chiller_1,temperature,11.76,unit
2024-01-03T00:54:00,MAIN,AHU_2,temperature,64.99,unit
2024-01-03T00:55:00,PLANT1,Boiler_3,temperature,76.56,unit
2024-01-03T00:56:00,PLANT1,Boiler_3,temperature,94.23,unit
2024-01-03T00:57:00,PLANT1,Boiler_3,pressure,18.36,unit
2024-01-03T00:58:00,PLANT1,Boiler_3,temperature,44.55,unit
2024-01-03T00:59:00,PLANT1,Boiler_3,temperature,98.72,unit
2024-01-03T01:00:00,PLANT1,Boiler_3,vibration,97.41,unit
2024-01-03T01:01:00,PLANT1,Boiler_3,temperature,60.63,unit
2024-01-03T01:02:00,MAIN,AHU_2,temperature,47.51,unit
2024-01-03T01:03:00,MAIN,AHU_2,temperature,16.24,unit
2024-01-03T01:04:00,MAIN,Chiller_1,pressure,80.7,unit
2024-01-03T01:05:00,MAIN,AHU_2,pressure,15.93,unit
2024-01-03T01:06:00,MAIN,Chiller_1,pressure,85.39,unit
2024-01-03T01:07:00,MAIN,AHU_2,vibration,92.25,unit
2024-01-03T01:08:00,MAIN,AHU_2,temperature,68.19,unit
2024-01-03T01:09:00,PLANT1,Boiler_3,temperature,34.63,unit
2024-01-03T01:10:00,PLANT1,Boiler_3,pressure,51.56,unit
2024-01-03T01:11:00,MAIN,AHU_2,pressure,73.83,unit
2024-01-03T01:12:00,PLANT1,Boiler_3,vibration,52.69,unit
2024-01-03T01:13:00,MAIN,Chiller_1,temperature,86.46,unit
2024-01-03T01:14:00,PLANT1,Boiler_3,temperature,39.14,unit
2024-01-03T01:15:00,PLANT1,Boiler_3,temperature,26.4,unit
2024-01-03T01:16:00,PLANT1,Boiler_3,temperature,38.86,unit
2024-01-03T01:17:00,PLANT1,Boiler_3,pressure,29.1,unit
2024-01-03T01:18:00,PLANT1,Boiler_3,vibration,60.74,unit
2024-01-03T01:19:00,PLANT1,Boiler_3,temperature,93.82,unit
2024-01-03T01:20:00,MAIN,AHU_2,temperature,10.8,unit
2024-01-03T01:21:00,PLANT1,Boiler_3,pressure,48.57,unit
2024-01-03T01:22:00,PLANT1,Boiler_3,pressure,15.35,unit
2024-01-03T01:23:00,MAIN,Chiller_1,vibration,70.09,unit
2024-01-03T01:24:00,MAIN,AHU_2,pressure,30.75,unit
2024-01-03T01:25:00,PLANT1,Boiler_3,pressure,58.91,unit
2024-01-03T01:26:00,MAIN,AHU_2,temperature,89.67,unit
2024-01-03T01:27:00,MAIN,AHU_2,vibration,51.92,unit
2024-01-03T01:28:00,MAIN,Chiller_1,vibration,43.36,unit
2024-01-03T01:29:00,PLANT1,Boiler_3,temperature,34.12,unit
2024-01-03T01:30:00,PLANT1,Boiler_3,pressure,69.01,unit
2024-01-03T01:31:00,PLANT1,Boiler_3,temperature,94.29,unit
2024-01-03T01:32:00,PLANT1,Boiler_3,temperature,42.6,unit
2024-01-03T01:33:00,MAIN,AHU_2,pressure,88.86,unit
2024-01-03T01:34:00,MAIN,AHU_2,vibration,90.49,unit
2024-01-03T01:35:00,PLANT1,Boiler_3,temperature,44.69,unit
2024-01-03T01:36:00,MAIN,AHU_2,vibration,31.91,unit
2024-01-03T01:37:00,MAIN,AHU_2,vibration,33.24,unit
2024-01-03T01:38:00,PLANT1,Boiler_3,pressure,93.65,unit
2024-01-03T01:39:00,PLANT1,Boiler_3,temperature,65.35,unit
2024-01-03T01:40:00,PLANT1,Boiler_3,pressure,27.26,unit
2024-01-03T01:41:00,MAIN,Chiller_1,temperature,64.43,unit
2024-01-03T01:42:00,PLANT1,Boiler_3,temperature,67.59,unit
2024-01-03T01:43:00,MAIN,AHU_2,pressure,66.46,unit
2024-01-03T01:44:00,PLANT1,Boiler_3,vibration,47.63,unit
2024-01-03T01:45:00,PLANT1,Boiler_3,temperature,61.29,unit
2024-01-03T01:46:00,MAIN,AHU_2,temperature,98.02,unit
2024-01-03T01:47:00,PLANT1,Boiler_3,pressure,90.62,unit
2024-01-03T01:48:00,PLANT1,Boiler_3,vibration,80.19,unit
2024-01-03T01:49:00,MAIN,AHU_2,pressure,63.35,unit
2024-01-03T01:50:00,MAIN,Chiller_1,temperature,25.67,unit
2024-01-03T01:51:00,MAIN,AHU_2,vibration,11.43,unit
2024-01-03T01:52:00,MAIN,Chiller_1,pressure,67.45,unit
2024-01-03T01:53:00,PLANT1,Boiler_3,pressure,30.34,unit
2024-01-03T01:54:00,MAIN,AHU_2,temperature,67.9,unit
2024-01-03T01:55:00,PLANT1,Boiler_3,pressure,78.52,unit
2024-01-03T01:56:00,PLANT1,Boiler_3,pressure,25.5,unit
2024-01-03T01:57:00,MAIN,Chiller_1,temperature,34.98,unit
2024-01-03T01:58:00,MAIN,AHU_2,vibration,84.4,unit
2024-01-03T01:59:00,PLANT1,Boiler_3,temperature,19.11,unit
2024-01-03T02:00:00,PLANT1,Boiler_3,temperature,79.9,unit
2024-01-03T02:01:00,PLANT1,Boiler_3,temperature,14.71,unit
2024-01-03T02:02:00,PLANT1,Boiler_3,pressure,69.6,unit
2024-01-03T02:03:00,MAIN,Chiller_1,vibration,58.59,unit
2024-01-03T02:04:00,PLANT1,Boiler_3,vibration,70.04,unit
2024-01-03T02:05:00,PLANT1,Boiler_3,temperature,19.25,unit
2024-01-03T02:06:00,MAIN,Chiller_1,temperature,32.38,unit
2024-01-03T02:07:00,MAIN,AHU_2,vibration,87.48,unit
2024-01-03T02:08:00,PLANT1,Boiler_3,vibration,74.79,unit
2024-01-03T02:09:00,MAIN,AHU_2,temperature,81.19,unit
2024-01-03T02:10:00,MAIN,Chiller_1,pressure,85.98,unit
2024-01-03T02:11:00,PLANT1,Boiler_3,vibration,88.24,unit
2024-01-03T02:12:00,MAIN,Chiller_1,vibration,68.49,unit
2024-01-03T02:13:00,PLANT1,Boiler_3,temperature,14.18,unit
2024-01-03T02:14:00,MAIN,Chiller_1,pressure,11.57,unit
2024-01-03T02:15:00,PLANT1,Boiler_3,pressure,96.03,unit
2024-01-03T02:16:00,PLANT1,Boiler_3,vibration,57.41,unit
2024-01-03T02:17:00,PLANT1,Boiler_3,temperature,65.94,unit
2024-01-03T02:18:00,PLANT1,Boiler_3,vibration,70.49,unit
2024-01-03T02:19:00,PLANT1,Boiler_3,vibration,28.32,unit
2024-01-03T02:20:00,MAIN,AHU_2,vibration,21.96,unit
2024-01-03T02:21:00,PLANT1,Boiler_3,pressure,86.38,unit
2024-01-03T02:22:00,PLANT1,Boiler_3,temperature,49.87,unit
2024-01-03T02:23:00,MAIN,Chiller_1,pressure,51.2,unit
2024-01-03T02:24:00,MAIN,Chiller_1,vibration,24.92,unit
2024-01-03T02:25:00,MAIN,Chiller_1,vibration,54.75,unit
2024-01-03T02:26:00,PLANT1,Boiler_3,pressure,71.22,unit
2024-01-03T02:27:00,PLANT1,Boiler_3,pressure,82.89,unit
2024-01-03T02:28:00,PLANT1,Boiler_3,temperature,22.81,unit
2024-01-03T02:29:00,MAIN,AHU_2,pressure,89.33,unit
2024-01-03T02:30:00,MAIN,Chiller_1,pressure,12.4,unit
2024-01-03T02:31:00,PLANT1,Boiler_3,vibration,70.02,unit
2024-01-03T02:32:00,PLANT1,Boiler_3,vibration,13.29,unit
2024-01-03T02:33:00,MAIN,AHU_2,vibration,74.44,unit
2024-01-03T02:34:00,MAIN,Chiller_1,vibration,99.97,unit
2024-01-03T02:35:00,PLANT1,Boiler_3,temperature,37.16,unit
2024-01-03T02:36:00,MAIN,Chiller_1,vibration,27.91,unit
2024-01-03T02:37:00,MAIN,AHU_2,pressure,71.04,unit
2024-01-03T02:38:00,PLANT1,Boiler_3,pressure,87.31,unit
2024-01-03T02:39:00,MAIN,AHU_2,vibration,26.29,unit
2024-01-03T02:40:00,MAIN,AHU_2,vibration,37.65,unit
2024-01-03T02:41:00,PLANT1,Boiler_3,temperature,53.71,unit
2024-01-03T02:42:00,PLANT1,Boiler_3,pressure,73.03,unit
2024-01-03T02:43:00,PLANT1,Boiler_3,pressure,19.34,unit
2024-01-03T02:44:00,MAIN,AHU_2,vibration,70.46,unit
2024-01-03T02:45:00,PLANT1,Boiler_3,temperature,31.55,unit
2024-01-03T02:46:00,PLANT1,Boiler_3,temperature,39.95,unit
2024-01-03T02:47:00,MAIN,AHU_2,temperature,66.79,unit
2024-01-03T02:48:00,MAIN,AHU_2,temperature,37.5,unit
2024-01-03T02:49:00,PLANT1,Boiler_3,temperature,42.68,unit
2024-01-03T02:50:00,MAIN,Chiller_1,temperature,85.57,unit
2024-01-03T02:51:00,MAIN,AHU_2,vibration,15.53,unit
2024-01-03T02:52:00,MAIN,Chiller_1,temperature,98.87,unit
2024-01-03T02:53:00,PLANT1,Boiler_3,vibration,78.87,unit
2024-01-03T02:54:00,PLANT1,Boiler_3,pressure,52.26,unit
2024-01-03T02:55:00,MAIN,Chiller_1,pressure,97.49,unit
2024-01-03T02:56:00,MAIN,AHU_2,temperature,18.33,unit
2024-01-03T02:57:00,MAIN,AHU_2,temperature,64.21,unit
2024-01-03T02:58:00,MAIN,AHU_2,pressure,60.33,unit
2024-01-03T02:59:00,MAIN,Chiller_1,vibration,56.48,unit
2024-01-03T03:00:00,MAIN,Chiller_1,temperature,48.49,unit
2024-01-03T03:01:00,PLANT1,Boiler_3,vibration,26.21,unit
2024-01-03T03:02:00,PLANT1,Boiler_3,pressure,72.1,unit
2024-01-03T03:03:00,PLANT1,Boiler_3,temperature,46.49,unit
2024-01-03T03:04:00,MAIN,Chiller_1,vibration,84.55,unit
2024-01-03T03:05:00,PLANT1,Boiler_3,temperature,69.63,unit
2024-01-03T03:06:00,MAIN,Chiller_1,temperature,49.33,unit
2024-01-03T03:07:00,MAIN,Chiller_1,temperature,16.33,unit
2024-01-03T03:08:00,PLANT1,Boiler_3,pressure,72.78,unit
2024-01-03T03:09:00,MAIN,AHU_2,pressure,40.46,unit
2024-01-03T03:10:00,PLANT1,Boiler_3,pressure,68.91,unit
2024-01-03T03:11:00,PLANT1,Boiler_3,pressure,94.51,unit
2024-01-03T03:12:00,PLANT1,Boiler_3,pressure,97.67,unit
2024-01-03T03:13:00,PLANT1,Boiler_3,temperature,36.65,unit
2024-01-03T03:14:00,MAIN,AHU_2,pressure,32.79,unit
2024-01-03T03:15:00,PLANT1,Boiler_3,pressure,91.76,unit
2024-01-03T03:16:00,PLANT1,Boiler_3,pressure,49.25,unit
2024-01-03T03:17:00,PLANT1,Boiler_3,temperature,68.5,unit
2024-01-03T03:18:00,PLANT1,Boiler_3,pressure,87.64,unit
2024-01-03T03:19:00,PLANT1,Boiler_3,temperature,20.75,unit
2024-01-03T03:20:00,PLANT1,Boiler_3,vibration,48.94,unit
2024-01-03T03:21:00,PLANT1,Boiler_3,pressure,24.25,unit
2024-01-03T03:22:00,PLANT1,Boiler_3,pressure,75.53,unit
2024-01-03T03:23:00,PLANT1,Boiler_3,pressure,49.13,unit
2024-01-03T03:24:00,PLANT1,Boiler_3,pressure,69.22,unit
2024-01-03T03:25:00,MAIN,Chiller_1,pressure,93.01,unit
2024-01-03T03:26:00,PLANT1,Boiler_3,pressure,80.66,unit
2024-01-03T03:27:00,PLANT1,Boiler_3,vibration,53.26,unit
2024-01-03T03:28:00,PLANT1,Boiler_3,temperature,82.95,unit
2024-01-03T03:29:00,MAIN,Chiller_1,pressure,80.93,unit
2024-01-03T03:30:00,PLANT1,Boiler_3,pressure,39.42,unit
2024-01-03T03:31:00,MAIN,AHU_2,temperature,39.28,unit
2024-01-03T03:32:00,MAIN,Chiller_1,vibration,35.63,unit
2024-01-03T03:33:00,PLANT1,Boiler_3,pressure,45.48,unit
2024-01-03T03:34:00,PLANT1,Boiler_3,temperature,97.73,unit
2024-01-03T03:35:00,MAIN,AHU_2,pressure,22.29,unit
2024-01-03T03:36:00,PLANT1,Boiler_3,temperature,90.68,unit
2024-01-03T03:37:00,PLANT1,Boiler_3,pressure,24.86,unit
2024-01-03T03:38:00,MAIN,Chiller_1,vibration,60.19,unit
2024-01-03T03:39:00,MAIN,Chiller_1,pressure,68.55,unit
2024-01-03T03:40:00,MAIN,AHU_2,temperature,17.58,unit
2024-01-03T03:41:00,MAIN,AHU_2,temperature,17.89,unit
2024-01-03T03:42:00,PLANT1,Boiler_3,temperature,63.19,unit
2024-01-03T03:43:00,PLANT1,Boiler_3,pressure,99.78,unit
2024-01-03T03:44:00,MAIN,AHU_2,vibration,87.25,unit
2024-01-03T03:45:00,MAIN,AHU_2,vibration,42.98,unit
2024-01-03T03:46:00,MAIN,Chiller_1,pressure,30.65,unit
2024-01-03T03:47:00,MAIN,AHU_2,pressure,22.14,unit
2024-01-03T03:48:00,MAIN,AHU_2,temperature,59.13,unit
2024-01-03T03:49:00,MAIN,Chiller_1,vibration,66.85,unit
2024-01-03T03:50:00,PLANT1,Boiler_3,vibration,44.85,unit
2024-01-03T03:51:00,MAIN,AHU_2,pressure,81.28,unit
2024-01-03T03:52:00,PLANT1,Boiler_3,vibration,29.52,unit
2024-01-03T03:53:00,PLANT1,Boiler_3,pressure,40.74,unit
2024-01-03T03:54:00,MAIN,AHU_2,vibration,18.46,unit
2024-01-03T03:55:00,PLANT1,Boiler_3,vibration,20.56,unit
2024-01-03T03:56:00,PLANT1,Boiler_3,vibration,52.7,unit
2024-01-03T03:57:00,PLANT1,Boiler_3,pressure,43.04,unit
2024-01-03T03:58:00,PLANT1,Boiler_3,temperature,82.31,unit
2024-01-03T03:59:00,PLANT1,Boiler_3,vibration,64.94,unit
2024-01-03T04:00:00,MAIN,Chiller_1,temperature,68.87,unit
2024-01-03T04:01:00,PLANT1,Boiler_3,temperature,43.17,unit
2024-01-03T04:02:00,MAIN,Chiller_1,temperature,78.91,unit
2024-01-03T04:03:00,PLANT1,Boiler_3,pressure,58.39,unit
2024-01-03T04:04:00,PLANT1,Boiler_3,pressure,26.25,unit
2024-01-03T04:05:00,PLANT1,Boiler_3,vibration,17.01,unit
2024-01-03T04:06:00,MAIN,Chiller_1,pressure,86.15,unit
2024-01-03T04:07:00,PLANT1,Boiler_3,vibration,88.4,unit
2024-01-03T04:08:00,MAIN,Chiller_1,temperature,94.49,unit
2024-01-03T04:09:00,MAIN,Chiller_1,temperature,64.62,unit
2024-01-03T04:10:00,PLANT1,Boiler_3,temperature,66.14,unit
2024-01-03T04:11:00,PLANT1,Boiler_3,pressure,50.06,unit
2024-01-03T04:12:00,PLANT1,Boiler_3,temperature,98.04,unit
2024-01-03T04:13:00,PLANT1,Boiler_3,vibration,92.59,unit
2024-01-03T04:14:00,MAIN,AHU_2,temperature,63.04,unit
2024-01-03T04:15:00,PLANT1,Boiler_3,temperature,22.66,unit
2024-01-03T04:16:00,MAIN,Chiller_1,pressure,25.81,unit
2024-01-03T04:17:00,MAIN,AHU_2,vibration,30.21,unit
2024-01-03T04:18:00,PLANT1,Boiler_3,vibration,88.61,unit
2024-01-03T04:19:00,PLANT1,Boiler_3,pressure,96.93,unit
2024-01-03T04:20:00,MAIN,Chiller_1,temperature,41.45,unit
2024-01-03T04:21:00,PLANT1,Boiler_3,temperature,55.09,unit
2024-01-03T04:22:00,PLANT1,Boiler_3,temperature,66.17,unit
2024-01-03T04:23:00,MAIN,AHU_2,pressure,14.94,unit
2024-01-03T04:24:00,PLANT1,Boiler_3,vibration,25.32,unit
2024-01-03T04:25:00,MAIN,Chiller_1,vibration,81.74,unit
2024-01-03T04:26:00,PLANT1,Boiler_3,temperature,55.78,unit
2024-01-03T04:27:00,PLANT1,Boiler_3,pressure,80.19,unit
2024-01-03T04:28:00,MAIN,AHU_2,vibration,20.47,unit
2024-01-03T04:29:00,MAIN,AHU_2,vibration,67.0,unit
2024-01-03T04:30:00,PLANT1,Boiler_3,vibration,81.87,unit
2024-01-03T04:31:00,PLANT1,Boiler_3,pressure,90.85,unit
2024-01-03T04:32:00,MAIN,Chiller_1,temperature,38.07,unit
2024-01-03T04:33:00,PLANT1,Boiler_3,temperature,81.36,unit
2024-01-03T04:34:00,MAIN,AHU_2,temperature,51.38,unit
2024-01-03T04:35:00,MAIN,AHU_2,pressure,18.02,unit
2024-01-03T04:36:00,PLANT1,Boiler_3,pressure,11.02,unit
2024-01-03T04:37:00,PLANT1,Boiler_3,vibration,25.67,unit
2024-01-03T04:38:00,PLANT1,Boiler_3,vibration,55.78,unit
2024-01-03T04:39:00,MAIN,AHU_2,temperature,95.51,unit
2024-01-03T04:40:00,MAIN,AHU_2,temperature,72.29,unit
2024-01-03T04:41:00,MAIN,AHU_2,vibration,96.02,unit
2024-01-03T04:42:00,PLANT1,Boiler_3,temperature,89.58,unit
2024-01-03T04:43:00,MAIN,Chiller_1,vibration,31.95,unit
2024-01-03T04:44:00,PLANT1,Boiler_3,pressure,49.7,unit
2024-01-03T04:45:00,PLANT1,Boiler_3,vibration,27.21,unit
2024-01-03T04:46:00,PLANT1,Boiler_3,vibration,93.54,unit
2024-01-03T04:47:00,PLANT1,Boiler_3,vibration,64.35,unit
2024-01-03T04:48:00,PLANT1,Boiler_3,pressure,98.88,unit
2024-01-03T04:49:00,PLANT1,Boiler_3,vibration,81.21,unit
2024-01-03T04:50:00,PLANT1,Boiler_3,temperature,68.12,unit
2024-01-03T04:51:00,MAIN,AHU_2,temperature,37.79,unit
2024-01-03T04:52:00,PLANT1,Boiler_3,temperature,64.85,unit
2024-01-03T04:53:00,PLANT1,Boiler_3,vibration,64.04,unit
2024-01-03T04:54:00,MAIN,Chiller_1,temperature,85.91,unit
2024-01-03T04:55:00,MAIN,AHU_2,temperature,87.99,unit
2024-01-03T04:56:00,PLANT1,Boiler_3,temperature,47.72,unit
2024-01-03T04:57:00,MAIN,AHU_2,temperature,46.75,unit
